CurrentLoan,CreditScore,Income,Years,Debt,YearsofCreditHistory,Delinquent,OpenAccounts,CreditProblems,CreditBalance,MaxOpenCredit
70906,,,1,2934.55,8.7,0,6,0,91238,177232
314094,7300,1085071,10,24866.06,23,0,15,0,219165,629706
99999999,751,1362984,2,28963.41,17.8,25,18,0,229406,570020
158202,726,948765,3,25537.52,9.6,52,11,0,152779,298804
22088,,,10,13708.12,15.9,0,6,0,135622,258280
345356,,,7,25819.48,17.6,0,12,0,519783,801394
108130,717,644366,1,3978.98,41.2,63,5,0,12939,64878
216458,,,5,7854.03,12.8,75,5,3,68590,130196
147026,739,846450,10,19637.64,27,0,10,0,125514,520872
625922,721,1930590,1,29924.24,22.9,0,15,0,539068,668272
430804,717,930145,2,11316.78,11.3,0,10,0,332272,523446
99999999,745,1963517,3,24707.79,14.1,0,14,0,432174,942370
220616,,,4,18809.24,15.6,4,18,0,102068,322036
448184,,,9,38967.48,11,42,11,1,91827,242220
223850,742,751640,1,4196.72,15.5,30,9,0,186067,579194
428208,692,1479245,4,10712.01,15.3,0,11,0,375554,604824
533764,672,1599344,2,33186.16,17.5,47,21,0,902595,1311288
219890,718,604656,2,6197.8,7.1,0,7,0,119662,229768
359106,745,2907570,10,36586.97,18.5,0,10,0,485355,1718618
106018,688,352906,1,7587.46,5.8,0,5,0,28405,112618
430804,678,1153376,10,8534.99,13.5,37,8,0,314032,635690
264836,675,3145032,2,19735.11,16.2,10,12,0,150252,368588
211970,708,915287,7,20364.96,14,68,16,0,192565,399608
237182,692,578379,10,7229.69,18.1,0,8,0,239400,332750
311608,743,1121304,0,8372.35,25,21,14,0,85063,956318
109252,742,849110,10,23987.12,18.7,0,10,0,146281,419232
333080,,,10,30682.72,35.1,64,12,0,276925,1627714
88044,705,788975,10,19527.25,23.4,0,6,0,639806,748308
411532,696,1066223,5,15015.89,14,31,10,0,109573,229438
394922,732,2273844,5,22169.96,9.3,0,13,0,233681,540078
104148,705,637146,10,12796.12,17.6,0,12,0,250382,362384
183238,722,1689366,8,23932.78,31.6,45,16,1,53067,585244
765314,632,2266092,10,25493.63,21.1,15,6,0,90706,124586
131560,723,1041447,5,8236.12,9,0,7,0,135622,276452
319880,700,845690,5,9936.81,8.9,40,5,0,181507,319880
99999999,702,1472804,2,19514.71,16,0,8,0,406923,527010
258764,747,1489904,10,18623.8,17.4,17,13,0,543248,1067968
217404,,,10,13166.62,13.9,17,7,1,181108,337150
87384,701,1037685,10,17813.64,33.7,0,16,1,203205,364782
99999999,710,811357,4,25693.13,15.4,11,19,0,177194,275396
260590,,,10,14872.63,15,47,11,0,2115270,5479320
334202,,,10,7805.2,22.4,21,5,0,236417,869022
158422,736,1615171,10,13432.81,20.4,0,13,1,194693,375738
412918,711,713222,10,12041.44,18.6,0,5,0,459287,763004
99999999,745,2759959,10,51749.16,36.3,19,10,0,406752,606166
172282,714,1246134,2,18692.01,32.5,75,13,0,449996,620312
99999999,736,594073,9,13465.68,8,70,8,0,195719,339746
68838,742,1643272,1,7873.98,8.8,14,11,0,14003,165374
349954,6070,604466,4,16169.76,6.1,0,17,0,329669,662706
334950,7400,762508,5,10929.18,15.7,48,15,0,86526,176682
65494,745,414732,8,6324.72,26.5,29,14,1,61883,276694
99999999,745,1223638,6,8116.8,14.9,0,8,0,92454,248358
99999999,730,1126206,3,15954.49,10.9,19,7,0,116565,206690
223674,626,539771,6,5217.78,8,0,4,0,143735,175362
784938,676,2905290,5,50600.42,9.4,25,12,0,207290,273680
670296,,,5,14118.52,20,64,7,0,102486,140756
545688,740,3404477,10,53903.95,20.3,0,10,0,892601,1192070
539088,738,2618865,1,43211.32,36,29,22,0,496451,1006742
313764,7080,1741977,1,25984.4,12.9,79,10,0,293322,611974
440792,,,1,16044.36,17.6,0,10,0,151354,826694
44572,,,1,11048.31,10.9,9,10,0,224219,322916
221650,,,5,12812.65,14,0,5,0,214244,277178
221012,675,763496,10,13170.23,17.1,0,16,1,162602,380358
260348,7120,899422,9,23609.59,33.5,0,11,0,183369,416306
226358,682,677445,7,16427.78,14,71,13,0,169214,376794
99999999,732,2065338,4,16471.1,17.9,0,8,0,453169,595606
357742,714,1351679,10,27146.25,17.3,0,13,0,198360,446864
221364,712,3058848,1,45220,18.6,24,17,0,2046015,4127288
110242,749,685501,2,6398.06,22.7,0,9,0,4275,620114
51810,746,2373860,10,36794.83,20.6,0,19,0,1234373,2570634
181456,717,771476,2,8743.42,11.1,0,8,0,61275,138578
216612,746,574693,5,9803.24,20.9,0,5,0,1102,98296
357060,736,2059163,10,36893.44,20.2,0,18,0,364230,1573660
279972,,,2,16491.24,15.7,0,17,0,377188,651860
85096,722,618944,1,10419.03,12.6,0,8,0,287242,721490
325776,748,2175785,2,30098.47,19.2,17,11,0,245214,617232
366674,,,6,20733.94,17.9,0,13,0,385054,622710
344146,694,2229156,10,23591.92,28.1,34,3,0,10678,23628
177980,723,1037495,5,33372.55,23.9,42,13,0,175028,365156
631158,679,2024602,6,44878.76,14.5,0,18,0,435594,964392
177364,,,10,9330.52,12,0,8,0,340309,800888
557106,716,1924510,10,23735.56,22.1,0,14,0,691296,931832
439912,725,2374525,10,26911.41,17.5,78,9,0,1893597,2526018
221892,,,1,6304.77,10,36,6,0,3933,8866
327602,714,1010971,10,22409.74,25.4,18,11,0,65854,224906
269148,749,1743345,1,6116.29,13,0,9,0,310897,2092948
237468,,,5,5919.45,20.7,11,14,0,190380,646448
176374,6820,723520,1,16942.3,8.4,26,22,0,110390,277860
312884,733,753236,1,16257.35,14.1,0,14,0,502322,754380
319022,610,953325,0,16683.14,41.8,0,14,1,140030,408408
394218,746,1683400,10,19639.54,18.7,11,10,0,177574,354486
279246,724,981673,1,2887.81,14.4,0,8,0,83866,216260
99999999,691,1401782,7,18924.19,15.8,74,11,0,263568,403678
99999999,702,2100906,10,23810.23,21.1,60,9,0,91371,106238
26994,6660,485602,10,11047.17,11.4,0,4,0,93062,132704
281688,739,654968,6,11297.97,10.4,17,10,0,203224,372922
21560,748,797126,10,15570.5,16,0,11,0,260813,586410
171842,,,3,2932.65,20.5,0,6,0,186143,723272
160886,717,529283,3,943.92,10.5,45,4,0,12122,43846
538670,748,1618952,3,6718.59,19,0,6,0,434454,1091222
177738,743,659471,10,18739.7,29.5,0,13,0,442529,1407714
398486,687,860396,10,22226.58,10.3,0,8,0,156256,208208
134442,719,603763,10,7486.76,15.5,0,5,0,101954,118778
475904,696,1561230,4,22898.04,19.6,0,16,1,312341,539792
282766,724,826557,10,6874.01,19.7,46,12,0,150043,295944
99999999,740,1735479,10,20825.71,22.4,0,12,0,255854,583154
223564,742,1448085,4,11814.01,35.6,57,6,0,320758,411312
139678,,,7,8428.97,17.4,26,5,1,91162,118206
175076,740,880384,5,7043.11,20,0,5,2,90288,312114
400752,,,5,7101.44,16.6,0,9,0,48298,642840
192434,,,1,20931.92,13,0,8,0,426246,679800
224884,732,2719052,10,21367.21,15.9,73,12,0,99199,261074
215270,713,568898,0,18915.83,17.7,0,5,0,1090752,1282182
376860,707,881733,3,17708,18.8,0,10,0,236987,329428
329934,724,1709658,10,40034.52,20.8,69,17,1,88445,445258
413314,750,1127232,1,4133.26,12.1,72,10,0,6859,330836
352484,652,1458174,10,11799,28,0,14,0,361760,544016
99999999,716,1183358,10,3510.63,15.9,66,7,0,164046,284790
377806,,,9,25671.66,29.1,15,14,0,188043,809402
86108,,,2,10658.05,13.1,44,10,1,97242,150744
439692,741,1044278,10,27151,19,49,11,0,361855,577918
139722,,,4,18606.7,36.9,0,11,0,94202,524370
553542,681,2044685,1,51628.13,17.5,0,18,0,1382022,2260236
88308,715,1296522,10,33277.36,21.3,0,18,0,436525,677534
173316,734,972990,1,7370.29,17.7,27,7,0,284734,567446
229944,747,1153661,1,6845.13,26.3,0,11,0,201343,644028
222442,693,760760,0,20667.06,16.8,49,10,0,109763,166804
99999999,745,1298156,4,13522.49,16.8,0,4,0,419881,769274
134464,,,5,11286,9.9,0,8,0,150062,190718
211508,710,1236862,10,27004.7,24.8,14,15,0,128535,372086
87802,703,1411168,10,12700.55,21,0,6,0,88749,115588
111078,747,1390382,1,20392.13,14.6,0,7,0,121258,200024
99110,725,2624888,1,2690.59,22.6,54,5,0,35131,74910
387838,750,4093892,4,41962.45,17.2,0,8,4,688313,1317360
304062,707,1781896,10,14121.56,19,11,17,0,197296,530068
295042,669,835430,7,18657.81,10.3,0,11,0,193705,386716
626472,717,1449225,1,23187.6,17,0,14,0,489877,972928
396704,681,1046881,7,15528.7,26.1,48,16,0,335502,604142
552376,669,2480621,1,6139.47,21.9,18,12,0,180500,725670
22440,711,639540,10,11181.31,20.5,0,10,0,243428,316690
445500,,,10,15655.81,15.6,35,8,0,426094,705826
230230,680,956688,6,10364.12,9.5,0,5,0,95779,119504
214742,736,890207,2,5289.22,12.9,0,6,0,81415,139678
67474,,,3,23054.41,14,7,8,0,41287,157256
532950,660,1171616,2,23920.62,21.2,0,17,0,235201,469546
174702,748,810958,5,11920.98,19.8,0,11,0,244644,1514832
99999999,743,2262216,3,24318.86,14.9,34,24,0,138662,764522
43604,690,1412042,10,21533.46,28.9,61,20,0,1359830,2378442
65978,,,5,4690.72,10.6,41,5,0,47766,90222
215094,702,542792,5,15469.61,8.6,0,8,0,124906,242638
532378,,,5,20275.09,21.5,53,8,0,85918,368478
214434,666,705470,8,8877.18,8.5,0,12,0,76247,510312
435072,720,5260416,6,40768.3,21.6,39,14,9,401508,537438
226446,747,655994,2,7691.39,16.8,0,7,0,203946,461252
99999999,741,1025563,3,19143.83,15.7,24,8,0,204535,248248
111474,712,500574,0,2444.54,7,0,8,0,61256,140470
65164,679,1219325,2,24081.55,18.7,0,29,0,67431,154330
67650,725,1324167,1,5726.98,22,60,5,0,117990,767514
126236,,,7,20869.03,16.5,0,11,1,119016,299596
99999999,742,1555416,6,23201.47,15.8,9,12,0,270598,346610
407374,7210,1787881,4,2011.34,11.6,0,3,0,96368,257686
109120,703,848084,2,20353.75,16.8,0,14,0,106438,342364
122540,,,2,7638,10.6,0,4,0,328909,590458
434984,674,1446318,3,18079.07,11.4,10,12,0,427272,593912
573892,673,1837642,4,25880.09,21,14,19,0,690099,1201618
239514,740,624986,10,10884.91,15,0,9,0,256652,496958
99999999,721,2069727,10,17937.52,23.9,0,17,1,222775,636922
457842,,,10,21572.79,18.7,42,16,0,510606,850674
261778,,,2,14444.37,7.7,26,8,0,154527,281336
173492,735,1161280,5,29031.81,14.5,0,13,0,342057,773564
549340,,,10,36260.17,15.6,52,10,0,962901,1168684
720940,6870,1245260,3,15150.41,20.1,0,12,0,578531,796510
70246,692,562514,0,3117.14,11.5,0,6,0,65664,91938
458282,699,1583194,3,22560.41,20.5,0,20,0,359062,629948
371470,,,10,16033.15,17.2,0,15,0,514254,835142
309804,738,1015170,6,17596.28,17.7,0,13,1,363033,588742
339834,689,818140,6,14726.52,13,0,14,0,250021,409486
118294,695,645791,2,9633.19,11.7,0,17,0,158346,647878
347292,683,1499632,10,32991.98,16.9,28,24,0,476900,792264
353122,6660,1048344,10,11418.24,21.6,0,7,0,109193,189860
593274,7270,1876820,1,14076.15,23.4,0,13,0,299193,1085964
221782,,,1,5498.79,12.8,30,8,0,164521,361460
768152,676,5307232,5,68109.49,27.1,5,13,0,679516,842402
549230,717,1517872,3,22768.08,31.5,1,16,0,517560,1275054
218020,717,941450,1,13964.81,5.1,0,5,0,49989,224356
89254,7350,770868,10,14453.87,18,20,13,0,623960,1355508
99999999,741,738169,1,10094.7,19.6,0,5,0,114171,191576
437976,,,9,21888.19,14.1,0,9,0,621528,862906
257928,690,806151,0,20960.04,9.5,0,10,0,146205,184800
495990,,,10,20249.63,13.3,0,21,0,618089,890142
239910,714,522633,2,11890.01,12,11,7,0,133095,168608
203962,732,1548576,7,31487.75,14.8,27,10,0,337174,610038
219164,,,1,8551.71,15.9,0,8,0,348042,471328
99999999,743,2718634,0,14001.1,18.3,0,13,0,371697,781088
78452,737,990679,10,2245.42,24.4,60,6,1,78204,199034
366784,739,1885560,10,27026.36,22.6,38,10,0,258039,438724
387640,652,930715,10,15977.48,14.1,62,12,0,146110,235290
322542,739,1147752,10,16929.38,32.6,7,11,0,220343,401148
484506,,,1,20805.19,11.7,0,13,0,877534,1363868
206976,738,1380711,10,16879.22,30,34,6,0,471504,599302
81026,733,466526,2,7775.56,27.2,35,10,0,236132,457204
99999999,731,1063601,4,19499.32,29.4,6,20,0,507300,2175536
432036,725,1476927,10,22153.81,18,5,7,0,226784,267674
440132,7420,1957589,10,17291.9,26.3,43,6,0,357067,521356
652542,595,4658762,2,81528.24,24.4,53,31,0,470991,918104
172084,735,594510,8,17240.6,16.7,0,9,0,124393,326634
174922,674,944205,1,13801.03,17.9,0,5,1,491815,570614
390324,,,6,20080.34,36.7,0,15,0,141797,892342
306856,717,1267414,2,22074.2,9,0,13,0,217303,357918
334620,715,814872,3,19489.25,14,0,10,0,333431,517550
564322,,,0,11224.44,27.7,0,13,0,328814,654170
260590,711,825208,7,11965.63,14.9,11,10,0,138662,177980
104148,715,449711,5,7495.12,18.5,32,12,0,132449,570152
328746,745,1230307,3,13840.93,16.5,0,13,0,245081,444796
443124,737,1224626,10,25411.17,9.2,0,6,0,85253,101970
235180,7420,3288463,1,16661.48,21.9,0,10,1,449255,883190
277618,714,823992,8,576.84,14.4,0,4,0,8151,143000
521488,662,1073253,10,17440.48,24,0,9,1,246183,510840
431772,742,3225535,5,8547.72,16,0,8,1,263074,686070
645832,662,1073443,10,19778.05,22.4,0,5,0,765225,1089858
228228,721,575092,3,9153.82,23.5,59,13,1,363052,491678
133012,724,1588989,10,41048.93,30.1,0,12,0,3916812,5285830
765776,718,2531997,0,47686.01,29.8,0,10,0,3569245,4443890
65318,732,1094514,4,17694.7,10.6,0,8,0,320853,433510
528880,663,1620586,10,13909.9,29.1,0,7,1,99218,143616
179256,,,2,20770.61,29.6,0,15,1,170240,326898
91410,693,1372161,4,15779.88,17.2,0,20,0,118218,435930
112464,746,835221,10,13502.73,19,0,8,0,342760,672650
213400,717,819128,9,11126.4,11,25,9,0,163400,302258
435512,735,1034341,0,24479.41,24.5,51,10,0,32319,239954
222420,741,1324813,8,22963.4,19.6,49,11,0,369892,512930
153164,714,2494206,10,1351.09,21.7,46,4,0,65911,412500
99999999,739,902234,10,21879.45,30.3,29,4,0,589969,704264
269258,715,949525,6,17566.26,8.6,0,8,0,261934,484506
99999999,751,1241422,4,4489.7,23.7,0,6,0,174895,978274
139722,,,7,25787.94,11.4,0,7,1,60192,96140
99999999,746,941393,4,17729.47,20,0,10,0,337839,863522
99999999,671,1682298,1,34487.09,30,2,12,0,226499,319440
198924,710,1718037,1,14317.07,32,7,8,0,60572,1348732
77594,,,2,2324.27,14.4,0,6,1,52706,159346
99999999,715,1583460,10,24807.54,22.2,15,17,0,1013688,2030688
327734,719,1396291,7,16988.28,24.9,66,13,0,220704,362494
75152,709,1680930,9,23112.74,9.6,0,4,1,18240,45430
202752,735,536978,3,8591.8,11.1,0,8,0,93575,345092
671616,720,2271374,9,28013.6,16.8,0,10,0,186561,544126
285318,,,1,8453.67,14,0,10,1,102410,262328
198374,712,744876,6,8379.95,16.7,0,7,0,138016,237094
247588,732,1911134,7,11769.36,15.3,69,4,1,42503,74448
421608,,,5,10676.86,17.4,17,10,0,123576,183700
177452,,,0,4022.68,12.9,0,10,0,110675,199628
432696,748,934230,10,16582.63,17.7,0,8,0,239742,378708
160930,695,675640,4,11654.79,13.1,52,7,0,38247,214962
107998,686,821085,1,8758.24,22.5,0,13,1,10982,83138
394966,714,1023340,10,21489.95,22.6,9,8,0,525046,827134
220022,736,745180,10,12481.86,21.5,18,5,0,78888,107470
161238,702,1817977,10,17725.29,10.7,5,4,0,35340,85052
172436,720,719454,0,15168.46,48.5,57,9,1,58596,138490
199496,737,1033695,2,23688.82,12.8,17,12,0,170848,576730
263648,738,2277036,10,25806.37,29.2,24,16,0,421933,848188
216260,722,622231,10,8866.73,18.6,0,8,0,105678,289278
204314,,,0,14279.45,17.8,0,10,0,139574,250954
547844,663,1255254,10,29080.07,14.9,52,19,0,202236,762740
87384,698,660421,1,8200.02,10.7,0,7,0,207081,286154
99999999,650,2048352,5,24716.72,22,56,12,0,597645,859628
173624,732,524818,4,2847.15,14.2,62,6,0,87704,247676
225236,,,6,29032.38,11.2,26,13,0,245708,473374
540364,680,1069453,1,12655.14,27.2,50,6,0,126996,220770
402622,,,6,34872.6,14.8,26,12,0,450908,709390
333212,736,997500,2,1479.72,20,0,4,0,71041,304656
99999999,740,938733,7,14941.41,14.5,0,11,0,294614,532180
134530,729,580887,7,7590.31,9.2,0,5,0,260813,311674
258478,656,1515896,10,10194.45,16,38,7,0,0,0
269390,726,2203734,2,16068.87,5.5,0,4,0,202350,235708
545050,713,2353625,4,40011.72,17.3,0,17,0,554230,930050
166254,740,1340108,8,21665.13,14.9,0,13,0,329992,456522
66682,723,460750,3,10750.58,7.6,0,13,0,108775,340406
552926,681,1461195,10,18021.5,14.2,0,21,0,703456,2250094
314908,,,5,23728.91,26.5,66,13,1,114285,155298
221408,706,917833,1,15373.85,13,0,8,1,62073,128326
88154,,,2,3576.56,15.4,20,7,0,68134,255332
432960,662,1519050,9,13544.91,19.4,15,8,0,160702,286264
438680,729,1420725,10,19771.78,13.8,8,11,0,340214,807246
317438,,,1,21815.61,9.1,0,9,0,216638,393162
263098,732,1136124,10,23479.82,20.2,68,7,0,346883,455884
212652,,,1,3806.27,10.4,0,6,0,126540,201542
25740,,,0,8200.59,13.8,0,4,0,33820,407924
432608,714,1064798,5,27241.25,9.7,0,7,0,186276,285692
204050,7220,749892,4,13810.53,44,0,9,0,183331,312620
65494,722,1562218,6,17314.7,10.3,0,11,0,213579,460526
293304,,,2,70683.04,17.6,79,15,0,519137,871156
675576,737,1944840,10,23013.94,21.6,0,15,0,689187,1734810
247786,,,4,17911.3,19.3,37,13,0,317186,660550
680878,609,1315104,10,32220.01,15.4,0,15,0,541804,700172
671726,,,2,16353.11,18.2,0,8,0,448001,746394
657294,,,10,23841.77,16.6,15,21,0,638571,1192576
630850,7110,1634456,10,44266.77,16.3,66,12,0,426436,639606
455708,656,1119138,10,22942.31,19.5,0,11,0,384674,568128
420706,,,10,8903.02,15.1,0,6,0,145008,188650
172348,730,5804006,7,2273.35,20.5,0,6,1,54948,207944
560780,704,1609623,7,33936.28,18.6,0,9,0,838660,978890
308748,736,1485553,5,15969.69,14.9,0,11,0,190437,262526
543510,718,2628612,3,42934.11,12,0,21,0,190000,1099956
157300,749,1280828,1,36076.82,21.2,0,23,0,134140,1327502
99999999,737,1179862,10,21729.16,20.5,0,6,0,248311,494868
112046,747,1451505,8,3338.49,14,0,10,0,84873,885280
332706,746,727928,10,5325.89,17,0,12,0,136819,456522
262108,722,924293,10,13171.18,16.7,0,11,0,400387,703494
337854,707,897769,2,27456.9,9.8,0,11,0,229406,396440
99999999,743,1036165,10,27544.49,31.8,0,15,0,318174,435468
787490,659,2363524,10,21074.8,14.7,80,11,0,280022,323928
99999999,730,758974,5,15305.83,18.6,0,16,0,61446,199298
550220,,,10,40074.23,20,29,17,0,526889,644908
262702,714,646836,5,14661.73,28.8,0,9,0,309225,683298
175846,731,1644393,1,24529,27,0,9,0,775333,994202
127952,725,1475654,10,15125.52,12,42,6,0,14554,40106
423478,741,1636166,9,19224.77,16.4,0,12,0,280896,1174184
612128,701,2730053,10,8622.39,12,55,19,1,491530,1171082
169026,,,10,15647.26,24,0,13,1,401907,773036
506528,636,678813,4,11766.13,27.1,18,13,0,281941,667612
621148,686,1611504,10,25381.15,23.2,0,7,0,58064,222640
644314,747,1124154,5,21546.38,36,0,9,0,146319,1821842
21890,735,1681861,5,22284.72,10,19,10,0,318117,444312
270050,736,971755,4,8664.76,24.5,19,6,1,161386,263208
21692,737,2022664,3,37587.7,19.9,62,6,0,253384,444510
781330,712,2506309,1,37385.92,15,0,12,0,341696,618178
99999999,748,1626476,1,15857.97,12.8,0,14,0,353742,862312
522456,7340,1222042,10,17719.4,25,0,16,0,500840,1428394
369974,702,903412,4,16938.88,12,43,18,0,492879,1060774
228052,732,937840,9,17506.22,22.5,0,8,0,321651,497266
225676,741,2623558,3,27110.15,20,72,13,0,138149,371140
99999999,732,3801900,3,49995.08,24.6,0,15,0,360202,1024782
436216,706,1789477,4,13838.65,13.8,1,12,0,211337,755238
216436,,,4,12570.59,14.7,6,15,0,183768,921118
514910,,,3,28453.45,17.9,44,18,0,351899,664708
400576,703,1300379,7,27416.05,17.5,0,18,0,494513,700832
675444,675,1905567,10,41128.54,15.8,79,26,0,386916,1374230
155540,750,921120,6,8673.88,17.5,0,8,0,128896,259578
99999999,693,1715415,1,43886.01,16.8,0,12,0,700036,1083654
99999999,746,1100366,2,4777.55,12.9,38,10,0,203338,509652
62238,720,560880,8,10376.28,11.8,0,11,0,141911,205634
262306,,,9,12680.03,15.4,29,11,0,216657,301510
332750,747,1149462,5,24905.01,11.2,0,8,0,77159,554994
605440,684,1075438,9,13980.77,18.5,0,18,0,503557,1019370
558580,731,2701496,2,69338.41,17,0,12,0,561830,1222826
441452,684,1143762,6,12486.04,11.9,0,7,0,199329,360052
386980,740,2042348,0,1582.89,12.9,0,6,0,29754,703296
170324,642,854145,10,12883.33,14.9,19,6,0,28690,110044
111540,736,404586,1,1540.9,27,68,5,1,44878,109384
99999999,741,1158126,1,13801.03,16.3,0,9,0,187948,486838
99999999,747,574161,1,6746.33,17.6,16,6,0,235201,452386
221188,,,10,23241.75,21.9,34,22,0,366738,1439482
468930,716,2024925,3,17549.35,9.4,27,6,0,259331,410762
491986,694,1605158,1,21803.26,14.9,0,9,0,537966,734558
671088,720,2163758,2,25965.02,27.6,30,22,0,511537,1239128
49434,743,1125370,1,11065.98,11.9,0,8,0,172482,229042
99999999,740,678870,10,18555.78,15.6,0,9,0,294481,639716
434016,746,1499328,10,25863.37,23.1,0,16,0,524989,1443904
112596,744,1069662,0,2371.2,24.6,16,5,0,41572,193358
330770,746,990280,0,6568.68,27.4,50,5,0,79401,1010196
323114,750,1395227,10,35810.63,14.2,0,22,0,343672,1173854
495770,720,1654254,10,24400.18,19.3,30,18,0,484823,901098
465190,691,2678354,2,45085.67,23.3,6,13,0,1601586,2536886
172744,706,1025677,1,16838.18,15.7,0,8,0,739309,8310984
224994,725,1224170,2,21219.01,13,0,10,0,146509,206888
756382,715,2706246,10,60439.19,22.3,0,8,0,1163047,1446478
336402,,,3,20780.87,8.1,0,10,0,341240,462132
221804,7350,957790,8,11732.88,10.5,0,11,0,159657,321530
64460,721,927960,10,15311.34,26.1,78,12,0,315780,679624
457578,,,6,19154.47,10.3,0,7,1,545718,1100836
374616,720,1344079,3,18145,8.5,0,8,0,411445,508420
667546,738,3166407,4,86020.41,21.8,69,18,0,708377,1176780
176154,,,1,7345.4,22.5,5,15,0,141759,565972
224378,738,2790454,10,26811.47,24.5,0,9,0,700416,1189188
99999999,741,1046425,6,15260.23,22.8,0,8,0,443289,712866
348238,716,939835,10,17856.96,22.8,0,7,0,348821,557106
220946,741,1106731,2,18353.43,21.3,9,20,0,250382,1329944
99999999,745,2667619,10,21830.05,19.5,20,12,1,262010,633358
65186,723,989045,7,2142.82,29.5,0,7,2,56411,277992
336182,737,1219382,4,31907.27,11.8,0,14,0,237177,481800
401544,711,780273,2,13849.86,6.3,0,6,0,3800,199760
175780,,,8,18820.64,11.4,25,13,0,118275,353870
134288,,,8,5993.36,17.8,21,6,0,26543,149930
99999999,732,1664381,0,16643.81,35,0,18,1,281390,806454
132946,726,744838,6,9931.3,8.4,0,8,0,161310,359194
293480,743,1344098,1,8848.49,39.4,31,3,0,257469,406714
150788,748,1525434,0,23517.25,49.4,2,6,0,182343,346698
99999999,750,1362718,2,3191.05,17.9,0,8,0,7562,249898
432124,642,793041,1,15067.95,14.6,0,9,0,256614,308858
397034,6960,857223,4,18501.82,16.1,78,8,0,316293,546612
99999999,710,948005,4,18249.12,15.9,0,9,0,377967,652234
99999999,727,876565,1,10664.89,14.6,0,6,0,62073,168322
178948,722,1158753,10,17188.16,24.4,65,7,0,141607,219230
197494,705,720119,1,17762.91,13.4,7,8,0,221103,416966
177540,725,1820713,7,6554.62,13.4,42,13,0,148029,310530
262328,732,1227229,2,19124.26,17.1,0,10,0,299630,860904
